"id","loan_order_id","rate","amount","loan_amount","interest_date","created_time","created_by","active","interest_type"
"254582","RZ20170522003","0.010000","111.9693","335907.8400","2017-06-14","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254581","RZ20170522003","0.010000","111.9693","335907.8400","2017-06-13","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254580","RZ20170522003","0.010000","160.2862","480858.7200","2017-06-12","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254579","RZ20170522003","0.010000","160.2862","480858.7200","2017-06-11","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254578","RZ20170522003","0.010000","160.2862","480858.7200","2017-06-10","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254577","RZ20170522003","0.010000","160.2862","480858.7200","2017-06-09","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254576","RZ20170522003","0.010000","160.2862","480858.7200","2017-06-08","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254575","RZ20170522003","0.010000","160.2862","480858.7200","2017-06-07","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254574","RZ20170522003","0.010000","179.0400","537120.0000","2017-06-06","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254573","RZ20170522003","0.008000","143.2320","537120.0000","2017-06-05","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254572","RZ20170522003","0.008000","157.6550","591206.4000","2017-06-04","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254571","RZ20170522003","0.008000","157.6550","591206.4000","2017-06-03","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254570","RZ20170522003","0.008000","157.6550","591206.4000","2017-06-02","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254569","RZ20170522003","0.008000","157.6550","591206.4000","2017-06-01","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254568","RZ20170522003","0.008000","157.6550","591206.4000","2017-05-31","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254567","RZ20170522003","0.008000","157.6550","591206.4000","2017-05-30","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254566","RZ20170522003","0.008000","157.6550","591206.4000","2017-05-29","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"254565","RZ20170522003","0.008000","1103.5853","591206.4000","2017-05-22","2017-07-25 17:58:58","system","1","七天全额阶梯计息"
"235575","RZ20170522002","0.008000","31.7405","119027.0400","2017-07-03","2017-07-04 16:23:00","system","1","按天计息"
"235574","RZ20170522002","0.008000","31.7405","119027.0400","2017-07-02","2017-07-04 16:23:00","system","1","按天计息"
"235573","RZ20170522002","0.008000","31.7405","119027.0400","2017-07-01","2017-07-04 16:23:00","system","1","按天计息"
"235572","RZ20170522002","0.008000","31.7405","119027.0400","2017-06-30","2017-07-04 16:23:00","system","1","按天计息"
"235571","RZ20170522002","0.008000","31.7405","119027.0400","2017-06-29","2017-07-04 16:23:00","system","1","按天计息"
"235570","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-28","2017-07-04 16:22:59","system","1","按天计息"
"235569","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-27","2017-07-04 16:22:59","system","1","按天计息"
"235568","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-26","2017-07-04 16:22:59","system","1","按天计息"
"235567","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-25","2017-07-04 16:22:59","system","1","按天计息"
"235566","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-24","2017-07-04 16:22:59","system","1","按天计息"
"235565","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-23","2017-07-04 16:22:59","system","1","按天计息"
"235564","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-22","2017-07-04 16:22:59","system","1","按天计息"
"235563","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-21","2017-07-04 16:22:59","system","1","按天计息"
"235562","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-20","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235561","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-19","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235560","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-18","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235559","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-17","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235558","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-16","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235557","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-15","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235556","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-14","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235555","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-13","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235554","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-12","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235553","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-11","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235552","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-10","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235551","RZ20170522002","0.010000","39.6757","119027.0400","2017-06-09","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235550","RZ20170522002","0.010000","59.3845","178153.4400","2017-06-08","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235549","RZ20170522002","0.010000","88.9477","266843.0400","2017-06-07","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235548","RZ20170522002","0.010000","88.9477","266843.0400","2017-06-06","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235547","RZ20170522002","0.008000","109.8117","411793.9200","2017-06-05","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235546","RZ20170522002","0.008000","109.8117","411793.9200","2017-06-04","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235545","RZ20170522002","0.008000","109.8117","411793.9200","2017-06-03","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235544","RZ20170522002","0.008000","109.8117","411793.9200","2017-06-02","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235543","RZ20170522002","0.008000","133.4623","500483.5200","2017-06-01","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235542","RZ20170522002","0.008000","157.1128","589173.1200","2017-05-31","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235541","RZ20170522002","0.008000","157.1128","589173.1200","2017-05-30","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235540","RZ20170522002","0.008000","157.1128","589173.1200","2017-05-29","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"235539","RZ20170522002","0.008000","1210.1591","648299.5200","2017-05-22","2017-07-04 16:22:59","system","1","七天全额阶梯计息"
"229655","RZ20170522001","0.010000","29.8502","89550.7200","2017-06-13","2017-06-16 10:53:12","system","1","按天计息"
"229654","RZ20170522001","0.010000","29.8502","89550.7200","2017-06-12","2017-06-16 10:53:12","system","1","按天计息"
"229653","RZ20170522001","0.010000","146.5169","439550.7200","2017-06-11","2017-06-16 10:53:12","system","1","按天计息"
"229652","RZ20170522001","0.010000","146.5169","439550.7200","2017-06-10","2017-06-16 10:53:12","system","1","按天计息"
"229651","RZ20170522001","0.010000","146.5169","439550.7200","2017-06-09","2017-06-16 10:53:12","system","1","按天计息"
"229650","RZ20170522001","0.010000","146.5169","439550.7200","2017-06-08","2017-06-16 10:53:12","system","1","按天计息"
"229649","RZ20170522001","0.010000","146.5169","439550.7200","2017-06-07","2017-06-16 10:53:12","system","1","按天计息"
"229648","RZ20170522001","0.010000","146.5169","439550.7200","2017-06-06","2017-06-16 10:53:12","system","1","按天计息"
"229647","RZ20170522001","0.008000","117.2135","439550.7200","2017-06-05","2017-06-16 10:53:12","system","1","按天计息"
"229646","RZ20170522001","0.008000","117.2135","439550.7200","2017-06-04","2017-06-16 10:53:12","system","1","按天计息"
"229645","RZ20170522001","0.008000","117.2135","439550.7200","2017-06-03","2017-06-16 10:53:12","system","1","按天计息"
"229644","RZ20170522001","0.008000","117.2135","439550.7200","2017-06-02","2017-06-16 10:53:12","system","1","按天计息"
"229643","RZ20170522001","0.008000","117.2135","439550.7200","2017-06-01","2017-06-16 10:53:12","system","1","按天计息"
"229642","RZ20170522001","0.008000","250.5469","939550.7200","2017-05-31","2017-06-16 10:53:12","system","1","按天计息"
"229641","RZ20170522001","0.008000","250.5469","939550.7200","2017-05-30","2017-06-16 10:53:12","system","1","按天计息"
"229640","RZ20170522001","0.008000","250.5469","939550.7200","2017-05-29","2017-06-16 10:53:12","system","1","按天计息"
"229639","RZ20170522001","0.008000","2687.1613","1439550.7200","2017-05-22","2017-06-16 10:53:12","system","1","按天计息"
"221763","RZ20170519024","0.006000","55.7024","278512.0000","2017-05-31","2017-06-01 13:02:31","system","1","按天计息"
"221762","RZ20170519024","0.006000","55.7024","278512.0000","2017-05-30","2017-06-01 13:02:31","system","1","按天计息"
"221761","RZ20170519024","0.006000","55.7024","278512.0000","2017-05-29","2017-06-01 13:02:31","system","1","按天计息"
"221760","RZ20170519024","0.006000","55.7024","278512.0000","2017-05-28","2017-06-01 13:02:31","system","1","按天计息"
"221759","RZ20170519024","0.006000","55.7024","278512.0000","2017-05-27","2017-06-01 13:02:31","system","1","按天计息"
"221758","RZ20170519024","0.006000","55.7024","278512.0000","2017-05-26","2017-06-01 13:02:31","system","1","按天计息"
"221757","RZ20170519024","0.006000","1299.9168","928512.0000","2017-05-19","2017-06-01 13:02:31","system","1","按天计息"
"221772","RZ20170519023","0.008000","74.2699","278512.0000","2017-05-31","2017-06-01 13:26:04","system","1","按天计息"
"221771","RZ20170519023","0.008000","74.2699","278512.0000","2017-05-30","2017-06-01 13:26:04","system","1","按天计息"
"221770","RZ20170519023","0.008000","74.2699","278512.0000","2017-05-29","2017-06-01 13:26:04","system","1","按天计息"
"221769","RZ20170519023","0.008000","74.2699","278512.0000","2017-05-28","2017-06-01 13:26:04","system","1","按天计息"
"221768","RZ20170519023","0.008000","74.2699","278512.0000","2017-05-27","2017-06-01 13:26:04","system","1","按天计息"
"221767","RZ20170519023","0.008000","74.2699","278512.0000","2017-05-26","2017-06-01 13:26:04","system","1","按天计息"
"221766","RZ20170519023","0.008000","1733.2224","928512.0000","2017-05-19","2017-06-01 13:26:04","system","1","按天计息"
"223240","RZ20170519022","0.006000","18.2197","91098.6700","2017-06-04","2017-06-05 12:18:37","system","1","按天计息"
"223239","RZ20170519022","0.006000","18.2197","91098.6700","2017-06-03","2017-06-05 12:18:37","system","1","按天计息"
"223238","RZ20170519022","0.006000","18.2197","91098.6700","2017-06-02","2017-06-05 12:18:37","system","1","按天计息"
"223237","RZ20170519022","0.006000","18.2197","91098.6700","2017-06-01","2017-06-05 12:18:37","system","1","按天计息"
"223236","RZ20170519022","0.006000","18.2197","91098.6700","2017-05-31","2017-06-05 12:18:37","system","1","按天计息"
"223235","RZ20170519022","0.006000","29.2458","146229.0700","2017-05-30","2017-06-05 12:18:37","system","1","按天计息"
"223234","RZ20170519022","0.006000","29.2458","146229.0700","2017-05-29","2017-06-05 12:18:37","system","1","按天计息"
"223233","RZ20170519022","0.006000","29.2458","146229.0700","2017-05-28","2017-06-05 12:18:37","system","1","按天计息"
"223232","RZ20170519022","0.006000","29.2458","146229.0700","2017-05-27","2017-06-05 12:18:37","system","1","按天计息"
"223231","RZ20170519022","0.006000","40.2719","201359.4700","2017-05-26","2017-06-05 12:18:37","system","1","按天计息"
"223230","RZ20170519022","0.006000","482.5779","344698.5100","2017-05-19","2017-06-05 12:18:37","system","1","按天计息"
"232683","RZ20170519021","0.010000","30.3662","91098.6700","2017-06-04","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232682","RZ20170519021","0.010000","30.3662","91098.6700","2017-06-03","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232681","RZ20170519021","0.008000","24.2930","91098.6700","2017-06-02","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232680","RZ20170519021","0.008000","24.2930","91098.6700","2017-06-01","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232679","RZ20170519021","0.008000","24.2930","91098.6700","2017-05-31","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232678","RZ20170519021","0.008000","38.9944","146229.0700","2017-05-30","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232677","RZ20170519021","0.008000","38.9944","146229.0700","2017-05-29","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232676","RZ20170519021","0.008000","38.9944","146229.0700","2017-05-28","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232675","RZ20170519021","0.008000","38.9944","146229.0700","2017-05-27","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232674","RZ20170519021","0.008000","53.6959","201359.4700","2017-05-26","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"232673","RZ20170519021","0.008000","643.4372","344698.5100","2017-05-19","2017-06-22 14:26:36","system","1","七天全额阶梯计息"
"221425","RZ20170519020","0.006000","32.9280","164640.0000","2017-05-30","2017-05-31 15:04:22","system","1","按天计息"
"221424","RZ20170519020","0.006000","32.9280","164640.0000","2017-05-29","2017-05-31 15:04:22","system","1","按天计息"
"221423","RZ20170519020","0.006000","32.9280","164640.0000","2017-05-28","2017-05-31 15:04:22","system","1","按天计息"
"221422","RZ20170519020","0.006000","32.9280","164640.0000","2017-05-27","2017-05-31 15:04:22","system","1","按天计息"
"221421","RZ20170519020","0.006000","332.9280","1664640.0000","2017-05-26","2017-05-31 15:04:22","system","1","按天计息"
"221420","RZ20170519020","0.006000","6217.3440","4440960.0000","2017-05-19","2017-05-31 15:04:22","system","1","按天计息"
"223229","RZ20170519019","0.006000","3.4597","17298.7200","2017-06-04","2017-06-05 12:18:28","system","1","按天计息"
"223228","RZ20170519019","0.006000","3.4597","17298.7200","2017-06-03","2017-06-05 12:18:28","system","1","按天计息"
"223227","RZ20170519019","0.006000","3.4597","17298.7200","2017-06-02","2017-06-05 12:18:28","system","1","按天计息"
"223226","RZ20170519019","0.006000","27.8392","139196.1600","2017-06-01","2017-06-05 12:18:28","system","1","按天计息"
"223225","RZ20170519019","0.006000","35.9657","179828.6400","2017-05-31","2017-06-05 12:18:28","system","1","按天计息"
"223224","RZ20170519019","0.006000","44.0922","220461.1200","2017-05-30","2017-06-05 12:18:28","system","1","按天计息"
"223223","RZ20170519019","0.006000","44.0922","220461.1200","2017-05-29","2017-06-05 12:18:28","system","1","按天计息"
"223222","RZ20170519019","0.006000","44.0922","220461.1200","2017-05-28","2017-06-05 12:18:28","system","1","按天计息"
"223221","RZ20170519019","0.006000","44.0922","220461.1200","2017-05-27","2017-06-05 12:18:28","system","1","按天计息"
"223220","RZ20170519019","0.006000","76.5982","382991.0400","2017-05-26","2017-06-05 12:18:28","system","1","按天计息"
"223219","RZ20170519019","0.006000","649.9584","464256.0000","2017-05-19","2017-06-05 12:18:28","system","1","按天计息"
"218658","RZ20170519018","0.006000","482.5649","344689.2000","2017-05-19","2017-05-19 17:00:00","system","1","按天计息"
"223276","RZ20170519017","0.010000","5.7662","17298.7200","2017-06-04","2017-06-05 12:55:18","system","1","按天计息"
"223275","RZ20170519017","0.010000","5.7662","17298.7200","2017-06-03","2017-06-05 12:55:18","system","1","按天计息"
"223274","RZ20170519017","0.008000","4.6130","17298.7200","2017-06-02","2017-06-05 12:55:18","system","1","按天计息"
"223273","RZ20170519017","0.008000","37.1190","139196.1600","2017-06-01","2017-06-05 12:55:18","system","1","按天计息"
"223272","RZ20170519017","0.008000","47.9543","179828.6400","2017-05-31","2017-06-05 12:55:18","system","1","按天计息"
"223271","RZ20170519017","0.008000","58.7896","220461.1200","2017-05-30","2017-06-05 12:55:18","system","1","按天计息"
"223270","RZ20170519017","0.008000","58.7896","220461.1200","2017-05-29","2017-06-05 12:55:18","system","1","按天计息"
"223269","RZ20170519017","0.008000","58.7896","220461.1200","2017-05-28","2017-06-05 12:55:18","system","1","按天计息"
"223268","RZ20170519017","0.008000","58.7896","220461.1200","2017-05-27","2017-06-05 12:55:18","system","1","按天计息"
"223267","RZ20170519017","0.008000","102.1309","382991.0400","2017-05-26","2017-06-05 12:55:18","system","1","按天计息"
"223266","RZ20170519017","0.008000","866.6112","464256.0000","2017-05-19","2017-06-05 12:55:18","system","1","按天计息"
"218656","RZ20170519016","0.008000","643.4198","344689.2000","2017-05-19","2017-05-19 17:00:00","system","1","按天计息"
"221352","RZ20170519015","0.008000","43.9040","164640.0000","2017-05-30","2017-05-31 11:17:19","system","1","按天计息"
"221351","RZ20170519015","0.008000","43.9040","164640.0000","2017-05-29","2017-05-31 11:17:19","system","1","按天计息"
"221350","RZ20170519015","0.008000","43.9040","164640.0000","2017-05-28","2017-05-31 11:17:19","system","1","按天计息"
"221349","RZ20170519015","0.008000","43.9040","164640.0000","2017-05-27","2017-05-31 11:17:19","system","1","按天计息"
"221348","RZ20170519015","0.008000","443.9040","1664640.0000","2017-05-26","2017-05-31 11:17:19","system","1","按天计息"
"221347","RZ20170519015","0.008000","8289.7920","4440960.0000","2017-05-19","2017-05-31 11:17:19","system","1","按天计息"
"219717","RZ20170519014","0.006000","2185.6800","1561200.0000","2017-05-19","2017-05-25 15:08:30","system","1","按天计息"
"219148","RZ20170519013","0.006000","1453.6368","1038312.0000","2017-05-19","2017-05-23 15:02:23","system","1","按天计息"
"219641","RZ20170519012","0.006000","2197.0872","1569348.0000","2017-05-19","2017-05-24 17:04:47","system","1","按天计息"
"219701","RZ20170519011","0.008000","2929.4496","1569348.0000","2017-05-19","2017-05-25 13:38:41","system","1","按天计息"
"220163","RZ20170519010","0.006000","1533.2352","1095168.0000","2017-05-19","2017-05-26 17:34:10","system","1","按天计息"
"223338","RZ20170519009","0.006000","54.7386","273692.8000","2017-05-31","2017-06-05 15:08:53","system","1","按天计息"
"223337","RZ20170519009","0.006000","54.7386","273692.8000","2017-05-30","2017-06-05 15:08:53","system","1","按天计息"
"223336","RZ20170519009","0.006000","54.7386","273692.8000","2017-05-29","2017-06-05 15:08:53","system","1","按天计息"
"223335","RZ20170519009","0.006000","54.7386","273692.8000","2017-05-28","2017-06-05 15:08:53","system","1","按天计息"
"223334","RZ20170519009","0.006000","54.7386","273692.8000","2017-05-27","2017-06-05 15:08:53","system","1","按天计息"
"223333","RZ20170519009","0.006000","114.7386","573692.8000","2017-05-26","2017-06-05 15:08:53","system","1","按天计息"
"223332","RZ20170519009","0.006000","2553.1699","1823692.8000","2017-05-19","2017-06-05 15:08:53","system","1","按天计息"
"220162","RZ20170519008","0.008000","2044.3136","1095168.0000","2017-05-19","2017-05-26 17:33:52","system","1","按天计息"
"218617","RZ20170519007","0.006000","1456.0000","1040000.0000","2017-05-19","2017-05-19 15:50:00","system","1","按天计息"
"218616","RZ20170519006","0.008000","1941.3333","1040000.0000","2017-05-19","2017-05-19 15:50:00","system","1","按天计息"
"223321","RZ20170519005","0.008000","72.9847","273692.8000","2017-05-31","2017-06-05 13:50:24","system","1","按天计息"
"223320","RZ20170519005","0.008000","72.9847","273692.8000","2017-05-30","2017-06-05 13:50:24","system","1","按天计息"
"223319","RZ20170519005","0.008000","72.9847","273692.8000","2017-05-29","2017-06-05 13:50:24","system","1","按天计息"
"223318","RZ20170519005","0.008000","72.9847","273692.8000","2017-05-28","2017-06-05 13:50:24","system","1","按天计息"
"223317","RZ20170519005","0.008000","72.9847","273692.8000","2017-05-27","2017-06-05 13:50:24","system","1","按天计息"
"223316","RZ20170519005","0.008000","152.9847","573692.8000","2017-05-26","2017-06-05 13:50:24","system","1","按天计息"
"223315","RZ20170519005","0.008000","3404.2266","1823692.8000","2017-05-19","2017-06-05 13:50:24","system","1","按天计息"
"219147","RZ20170519004","0.008000","1938.1824","1038312.0000","2017-05-19","2017-05-23 15:01:56","system","1","按天计息"
"228825","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-14","2017-06-15 15:25:59","system","1","按天计息"
"228824","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-13","2017-06-15 15:25:59","system","1","按天计息"
"228823","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-12","2017-06-15 15:25:59","system","1","按天计息"
"228822","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-11","2017-06-15 15:25:59","system","1","按天计息"
"228821","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-10","2017-06-15 15:25:59","system","1","按天计息"
"228820","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-09","2017-06-15 15:25:59","system","1","按天计息"
"228819","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-08","2017-06-15 15:25:59","system","1","按天计息"
"228818","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-07","2017-06-15 15:25:59","system","1","按天计息"
"228817","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-06","2017-06-15 15:25:59","system","1","按天计息"
"228816","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-05","2017-06-15 15:25:59","system","1","按天计息"
"228815","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-04","2017-06-15 15:25:59","system","1","按天计息"
"228814","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-03","2017-06-15 15:25:59","system","1","按天计息"
"228813","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-02","2017-06-15 15:25:59","system","1","按天计息"
"228812","RZ20170519003","0.006000","348.5664","1742832.0000","2017-06-01","2017-06-15 15:25:59","system","1","按天计息"
"228811","RZ20170519003","0.006000","348.5664","1742832.0000","2017-05-31","2017-06-15 15:25:59","system","1","按天计息"
"228810","RZ20170519003","0.006000","348.5664","1742832.0000","2017-05-30","2017-06-15 15:25:59","system","1","按天计息"
"228809","RZ20170519003","0.006000","348.5664","1742832.0000","2017-05-29","2017-06-15 15:25:59","system","1","按天计息"
"228808","RZ20170519003","0.006000","348.5664","1742832.0000","2017-05-28","2017-06-15 15:25:59","system","1","按天计息"
"228807","RZ20170519003","0.006000","348.5664","1742832.0000","2017-05-27","2017-06-15 15:25:59","system","1","按天计息"
"228806","RZ20170519003","0.006000","348.5664","1742832.0000","2017-05-26","2017-06-15 15:25:59","system","1","按天计息"
"228805","RZ20170519003","0.006000","2439.9648","1742832.0000","2017-05-19","2017-06-15 15:25:59","system","1","按天计息"
"235228","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-14","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235227","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-13","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235226","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-12","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235225","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-11","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235224","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-10","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235223","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-09","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235222","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-08","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235221","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-07","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235220","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-06","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235219","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-05","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235218","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-04","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235217","RZ20170519002","0.010000","580.9440","1742832.0000","2017-06-03","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235216","RZ20170519002","0.008000","464.7552","1742832.0000","2017-06-02","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235215","RZ20170519002","0.008000","464.7552","1742832.0000","2017-06-01","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235214","RZ20170519002","0.008000","464.7552","1742832.0000","2017-05-31","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235213","RZ20170519002","0.008000","464.7552","1742832.0000","2017-05-30","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235212","RZ20170519002","0.008000","464.7552","1742832.0000","2017-05-29","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235211","RZ20170519002","0.008000","464.7552","1742832.0000","2017-05-28","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235210","RZ20170519002","0.008000","464.7552","1742832.0000","2017-05-27","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235209","RZ20170519002","0.008000","464.7552","1742832.0000","2017-05-26","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"235208","RZ20170519002","0.008000","3253.2864","1742832.0000","2017-05-19","2017-07-04 13:24:44","system","1","七天全额阶梯计息"
"219708","RZ20170519001","0.008000","2914.2400","1561200.0000","2017-05-19","2017-05-25 15:06:17","system","1","按天计息"
"245827","RZ20170518002","0.006000","2314.3680","1653120.0000","2017-05-18","2017-07-18 08:59:10","system","1","七天全额计息"
"245826","RZ20170518001","0.008000","3085.8240","1653120.0000","2017-05-18","2017-07-18 08:59:10","system","1","七天全额阶梯计息"
"230916","RZ20170517010","0.006000","10.6969","53484.4800","2017-06-08","2017-06-16 15:35:09","system","1","按天计息"
"230915","RZ20170517010","0.006000","10.6969","53484.4800","2017-06-07","2017-06-16 15:35:09","system","1","按天计息"
"230914","RZ20170517010","0.006000","43.5807","217903.6800","2017-06-06","2017-06-16 15:35:09","system","1","按天计息"
"230913","RZ20170517010","0.006000","43.5807","217903.6800","2017-06-05","2017-06-16 15:35:09","system","1","按天计息"
"230912","RZ20170517010","0.006000","43.5807","217903.6800","2017-06-04","2017-06-16 15:35:09","system","1","按天计息"
"230911","RZ20170517010","0.006000","43.5807","217903.6800","2017-06-03","2017-06-16 15:35:09","system","1","按天计息"
"230910","RZ20170517010","0.006000","43.5807","217903.6800","2017-06-02","2017-06-16 15:35:09","system","1","按天计息"
"230909","RZ20170517010","0.006000","60.0227","300113.2800","2017-06-01","2017-06-16 15:35:09","system","1","按天计息"
"230908","RZ20170517010","0.006000","60.0227","300113.2800","2017-05-31","2017-06-16 15:35:09","system","1","按天计息"
"230907","RZ20170517010","0.006000","92.9065","464532.4800","2017-05-30","2017-06-16 15:35:09","system","1","按天计息"
"230906","RZ20170517010","0.006000","92.9065","464532.4800","2017-05-29","2017-06-16 15:35:09","system","1","按天计息"
"230905","RZ20170517010","0.006000","92.9065","464532.4800","2017-05-28","2017-06-16 15:35:09","system","1","按天计息"
"230904","RZ20170517010","0.006000","92.9065","464532.4800","2017-05-27","2017-06-16 15:35:09","system","1","按天计息"
"230903","RZ20170517010","0.006000","92.9065","464532.4800","2017-05-26","2017-06-16 15:35:09","system","1","按天计息"
"230902","RZ20170517010","0.006000","92.9065","464532.4800","2017-05-25","2017-06-16 15:35:09","system","1","按天计息"
"230901","RZ20170517010","0.006000","92.9065","464532.4800","2017-05-24","2017-06-16 15:35:09","system","1","按天计息"
"230900","RZ20170517010","0.006000","1202.7940","859138.5600","2017-05-17","2017-06-16 15:35:09","system","1","按天计息"
"228620","RZ20170517009","0.010000","136.6944","410083.2000","2017-06-14","2017-06-15 14:40:11","system","1","按天计息"
"228619","RZ20170517009","0.010000","136.6944","410083.2000","2017-06-13","2017-06-15 14:40:11","system","1","按天计息"
